Club,Player Name,Position,Status,Resting Heart Rate (bpm),Max Heart Rate (bpm),HRV (ms),VO2 Max (ml/kg/min),Weight (kg),Reaction Time (ms),Match Consistency Variance,Minutes Played,Injury Frequency,Recovery Time (weeks),Training Hours,Heart Rate Zone,Fatigue Score,Injury Risk,Readiness Score,Player ID,League,Team
West Ham United,Player_Wes_2,Forward,At Risk,83,199,71.7395529283249,58.6350743886563,71.9104512371158,317.418553359154,1.1170665161178,1355,1,4,9.3993133868058,Zone 1 (Rest),32.4358546668729,0.741506920394695,49.2154636432705,1329,Bundesliga,Team_9
Tottenham Hotspur,Player_Tot_10,Forward,Optimal,57,185,96.3613008266256,43.5936621774048,67.1262997477163,297.139509404164,0.172390781083796,2836,0,0,10.6913278618662,Zone 1 (Rest),67.7663929636019,0.0,39.0208486705019,1330,Bundesliga,Team_10
Chelsea,Player_Che_17,Midfielder,Recovering,51,202,42.0765013079094,44.3604621498817,79.3516250330799,384.340786910656,0.63227621112533,528,1,3,6.36153663259685,Zone 1 (Rest),28.6285602306952,1.49437068075438,28.6180213995524,1332,Bundesliga,Team_12
West Ham United,Player_Wes_12,Midfielder,Optimal,53,161,82.3875377935176,32.1051837039403,79.1839933284657,297.202525649659,0.191394698701908,2343,0,0,15.0545511791045,Zone 1 (Rest),89.1491413746769,0.0,15.7413541135286,1333,Bundesliga,Team_13
West Ham United,Player_Wes_22,Forward,Optimal,57,168,72.4759632001712,45.1209513020991,60.9237014898134,297.153304239059,0.188298195381113,2719,0,0,17.6259639469418,Zone 1 (Rest),83.6841481727779,0.0,20.1861704342216,1334,Bundesliga,Team_14
Crystal Palace,Player_Cry_5,Defender,At Risk,84,193,65.7150384535765,45.5069230080627,68.1422814134014,399.339084563589,0.784274092927517,1349,2,10,8.743226170631,Zone 1 (Rest),45.4020441962725,2.08854947109248,34.1035840753195,1335,Bundesliga,Team_15
Fulham,Player_Ful_25,Midfielder,Recovering,55,204,46.9097991308629,49.0137294987783,80.1616811625676,416.711393464964,1.02575621955913,1582,2,5,9.73366864461698,Zone 1 (Rest),69.2291628140079,1.53305561063175,13.0854734390359,1336,Bundesliga,Team_16
Arsenal,Player_Ars_23,Forward,Recovering,54,197,53.1276553393216,56.8956645623378,82.83071972829,425.244064326283,0.631244877682388,1192,2,4,5.92729437338327,Zone 1 (Rest),39.630598946567694,1.90534710300722,35.7323456624831,1337,Bundesliga,Team_17
Fulham,Player_Ful_8,Goalkeeper,Recovering,64,193,50.8085417242139,45.4224563170377,87.3662671716489,330.31901496002,1.37588308351706,970,1,9,6.45014596824453,Zone 1 (Rest),42.3099710834751,3.0513619534619,27.9383559366718,1338,Bundesliga,Team_18
Bournemouth,Player_Bou_25,Midfielder,Optimal,61,186,83.0752480524483,51.278391335112495,75.0083560562328,206.939408590418,0.135950740694464,2657,0,0,11.2748568014025,Zone 1 (Rest),62.636073459719,0.0,38.557831144001,1340,Bundesliga,Team_20
Nottingham Forest,Player_Not_9,Defender,At Risk,75,200,67.8498286682466,32.5109957979695,88.9043984242298,321.608911875281,0.978491070107189,798,1,10,5.43016078516472,Zone 1 (Rest),36.42244564348871,2.98559737851792,31.9691894113637,1341,Bundesliga,Team_1
Tottenham Hotspur,Player_Tot_19,Defender,Recovering,53,190,48.0182862763871,48.8175071267613,80.6709720927969,433.394303398182,1.07718523671175,1743,2,3,8.02476961345271,Zone 1 (Rest),74.6981824549753,1.29756993702246,11.651374183249,1342,Bundesliga,Team_2
Wolverhampton Wanderers,Player_Wol_6,Goalkeeper,Recovering,56,191,52.8127293504742,40.2584432954953,89.6020817830335,487.03441734529906,0.875805015846086,737,2,3,5.8535418165624,Zone 1 (Rest),34.9387697216784,1.61738222832556,30.4358130493671,1343,Bundesliga,Team_3
Aston Villa,Player_Ast_19,Midfielder,Optimal,60,179,93.2678817470309,45.4614161994563,75.5423629871645,229.872557358877,0.476271698046136,2425,0,0,18.5272801987571,Zone 1 (Rest),57.629137256025295,0.0,45.3073523410401,1344,Bundesliga,Team_4
Tottenham Hotspur,Player_Tot_25,Defender,Optimal,54,162,74.0649074895854,32.0284165689843,74.5761527755898,225.677656772051,0.213949160784769,2538,0,0,19.2960587742199,Zone 1 (Rest),107.803548427888,0.0,-1.05569405513465,1345,Bundesliga,Team_5
Chelsea,Player_Che_9,Midfielder,At Risk,76,206,98.4428126987782,42.9732545550623,72.4387237118107,317.069933615729,1.49687425184595,1060,3,2,6.54968463134305,Zone 1 (Rest),25.2115084933181,0.775471071558506,56.4099799808361,1346,Bundesliga,Team_6
Luton Town,Player_Lut_3,Goalkeeper,Optimal,50,166,66.4677821309595,49.3166463943667,80.1448594247355,274.156610846683,0.318670905958925,2694,0,0,12.8236791904266,Zone 1 (Rest),82.5762664563094,0.0,20.0049169090463,1348,Bundesliga,Team_8
West Ham United,Player_Wes_12,Midfielder,Optimal,53,161,82.3875377935176,32.1051837039403,79.1839933284657,297.202525649659,0.191394698701908,2343,0,0,15.0545511791045,Zone 1 (Rest),89.1491413746769,0.0,15.7413541135286,1349,Bundesliga,Team_9
Bournemouth,Player_Bou_9,Defender,At Risk,79,203,88.969301904478,43.8081144382214,83.5136208869974,460.992746079851,0.552391295594861,1878,2,11,6.16906416546532,Zone 1 (Rest),48.3420568846431,2.36855722556612,41.5937731320474,1350,Bundesliga,Team_10
Tottenham Hotspur,Player_Tot_10,Forward,Optimal,57,185,96.3613008266256,43.5936621774048,67.1262997477163,297.139509404164,0.172390781083796,2836,0,0,10.6913278618662,Zone 1 (Rest),67.7663929636019,0.0,39.0208486705019,1351,Bundesliga,Team_11
Everton,Player_Eve_24,Defender,Recovering,64,204,46.1406811609171,56.802161568784,89.6835339289517,477.903862208753,0.871467262624377,1480,2,10,7.46284535376649,Zone 1 (Rest),56.7541027463938,3.48491991493009,22.6415392075036,1352,Bundesliga,Team_12
Burnley,Player_Bur_6,Midfielder,Optimal,51,185,69.3229124756334,53.9037493242013,78.8888503481578,286.348460836912,0.152915179060415,2487,0,0,13.9312179820708,Zone 1 (Rest),66.9277111952584,0.0,30.4318651916628,1353,Bundesliga,Team_13
Everton,Player_Eve_25,Midfielder,At Risk,81,196,64.6804689943179,45.9943582723744,78.0808143929081,439.706125041827,0.916145367640607,723,2,9,5.98209607936009,Zone 1 (Rest),24.5041215453129,2.84292983264329,43.964645776214,1354,Bundesliga,Team_14
Luton Town,Player_Lut_3,Goalkeeper,Optimal,50,166,66.4677821309595,49.3166463943667,80.1448594247355,274.156610846683,0.318670905958925,2694,0,0,12.8236791904266,Zone 1 (Rest),82.5762664563094,0.0,20.0049169090463,1355,Bundesliga,Team_15
Bournemouth,Player_Bou_13,Forward,Optimal,54,157,97.215936806773,41.9072184254601,73.5017591827868,233.745427896423,0.448275382182976,2925,0,0,12.7974596776907,Zone 1 (Rest),72.1100089966437,0.0,42.6835326341334,1356,Bundesliga,Team_16
Wolverhampton Wanderers,Player_Wol_2,Goalkeeper,Optimal,63,152,68.7483920129433,33.6567555973763,87.6427737890167,228.570756766089,0.47084951274578,2711,0,0,15.587659446244,Zone 1 (Rest),117.837812271589,0.0,-10.1530688560986,1357,Bundesliga,Team_17
Chelsea,Player_Che_13,Defender,Recovering,61,204,51.6243928893152,46.1062993471581,89.6618634586633,420.639480435396,1.30685014896259,951,1,7,6.02492147707911,Zone 1 (Rest),40.2075882887037,2.57207506144802,28.1975999743969,1358,Bundesliga,Team_18
Burnley,Player_Bur_20,Defender,Underperforming,54,196,80.1483354833628,47.5683172608992,88.575503690538,450.907383180492,0.945452929734288,1107,3,0,8.50467682509,Zone 1 (Rest),29.2589744449815,0.440117798708115,50.2335093363676,1359,Bundesliga,Team_19
Nottingham Forest,Player_Not_4,Goalkeeper,Optimal,63,164,95.6480029225441,30.2726804781164,83.068164318166,255.435668121637,0.15928698483973,2189,0,0,15.402994067615,Zone 1 (Rest),76.1314687774552,0.0,30.3592772092715,1360,Bundesliga,Team_20
Nottingham Forest,Player_Not_4,Goalkeeper,Optimal,63,164,95.6480029225441,30.2726804781164,83.068164318166,255.435668121637,0.15928698483973,2189,0,0,15.402994067615,Zone 1 (Rest),76.1314687774552,0.0,30.3592772092715,1361,Bundesliga,Team_1
Luton Town,Player_Lut_23,Defender,Recovering,59,193,45.498827755628305,35.6920076460936,75.5162828308059,469.636299655989,1.18517451327778,1361,3,11,8.78888280187579,Zone 1 (Rest),84.3494882943344,3.50101647841158,-1.63660771637955,1362,Bundesliga,Team_2
Newcastle United,Player_New_1,Defender,At Risk,79,193,88.7054314363452,37.9981041360831,85.4181309665645,464.634803119132,1.02248104051612,1786,3,11,8.99890547712011,Zone 1 (Rest),53.253977072103105,1.75383257842028,38.0567660623447,1363,Bundesliga,Team_3
Everton,Player_Eve_11,Defender,Recovering,60,203,41.144578309783,42.3705411743637,78.9921796049854,393.857045465158,0.943059362330421,1636,2,5,9.69965895984911,Zone 1 (Rest),94.4004256451336,1.7539974582044,-5.36221978373738,1364,Bundesliga,Team_4
Sheffield United,Player_She_10,Midfielder,Optimal,56,171,95.1840598684705,58.1408392083004,89.7459832748216,220.831539000852,0.242175734945625,2063,0,0,17.3087962332221,Zone 1 (Rest),37.5908619899481,0.0,67.6807234425864,1365,Bundesliga,Team_5
Liverpool,Player_Liv_6,Defender,Optimal,59,172,77.1325789976043,43.7699980153073,61.7458078652533,291.521372762648,0.276940891892442,2095,0,0,15.4922666470612,Zone 1 (Rest),62.5128624461338,0.0,33.9475084690569,1366,Bundesliga,Team_6
Manchester City,Player_Man_21,Forward,Optimal,54,169,74.6587513833144,44.8834104611313,77.0234981063032,230.806079185239,0.31701609222196,2954,0,0,13.6771580305943,Zone 1 (Rest),88.5625437815003,0.0,18.3311349484884,1367,Bundesliga,Team_7
Manchester City,Player_Man_21,Forward,Optimal,54,169,74.6587513833144,44.8834104611313,77.0234981063032,230.806079185239,0.31701609222196,2954,0,0,13.6771580305943,Zone 1 (Rest),88.5625437815003,0.0,18.3311349484884,1368,Bundesliga,Team_8
Manchester City,Player_Man_12,Goalkeeper,Optimal,63,160,72.973800840211,32.4417590940135,83.9074459519244,290.682844154575,0.208852899753854,2282,0,0,14.2710778862626,Zone 1 (Rest),96.9955463713916,0.0,5.26250847677058,1369,Bundesliga,Team_9
Manchester United,Player_Mans_3,Forward,Recovering,59,199,41.3355164782736,44.8216966465926,66.1513598551958,350.28848790236,0.774731797025909,1969,1,2,8.78499566086114,Zone 1 (Rest),106.749885394395,0.826145106945671,-10.3480765173512,1370,Bundesliga,Team_10
Newcastle United,Player_New_8,Defender,At Risk,81,191,86.7841046453585,31.3986321141887,88.0042055957042,354.229487300037,1.09281199165342,566,2,11,6.66500956529099,Zone 1 (Rest),21.015984162452,2.24751390895032,50.8726453387933,1371,Bundesliga,Team_11
Liverpool,Player_Liv_5,Forward,Recovering,53,204,50.9853663230158,32.767061848356,78.3186355560742,493.907373422832,1.21459510417995,1156,3,4,7.19485710352818,Zone 1 (Rest),69.6256765895543,1.90822825947217,6.92487822638115,1372,Bundesliga,Team_12
Liverpool,Player_Liv_20,Forward,At Risk,82,207,78.7464256797651,41.1260655136367,63.5645374880422,323.505249355421,1.14921030211606,1524,3,10,6.87435289761852,Zone 1 (Rest),47.2706456391056,2.40148942791121,35.0733553402397,1373,Bundesliga,Team_13
West Ham United,Player_Wes_3,Defender,Recovering,62,200,31.3456070407071,39.011940379662704,87.8828008341934,333.04078786757,0.889872352941544,518,1,6,6.29086627095585,Zone 1 (Rest),42.8743999815446,3.54985735473133,13.7415737194126,1374,Bundesliga,Team_14
Crystal Palace,Player_Cry_23,Defender,Recovering,61,190,34.1099718916101,49.8996273865019,88.1808165188478,378.371659281816,1.15911376446953,771,3,9,8.55861402873024,Zone 1 (Rest),45.8004885524379,4.1105169487537,20.1100582766706,1376,Bundesliga,Team_16
Aston Villa,Player_Ast_19,Midfielder,Optimal,60,179,93.2678817470309,45.4614161994563,75.5423629871645,229.872557358877,0.476271698046136,2425,0,0,18.5272801987571,Zone 1 (Rest),57.629137256025295,0.0,45.3073523410401,1377,Bundesliga,Team_17
West Ham United,Player_Wes_22,Forward,Optimal,57,168,72.4759632001712,45.1209513020991,60.9237014898134,297.153304239059,0.188298195381113,2719,0,0,17.6259639469418,Zone 1 (Rest),83.6841481727779,0.0,20.1861704342216,1378,Bundesliga,Team_18
Brighton & Hove Albion,Player_Bri_4,Defender,Recovering,53,204,36.1464382245214,47.5566015630408,86.3874556485459,474.11568500920094,0.738796211381539,1500,2,11,7.7899036939132,Zone 1 (Rest),87.7131099154257,4.61684988912343,-1.96572065091349,1379,Bundesliga,Team_19
Nottingham Forest,Player_Not_6,Forward,Optimal,56,181,67.0758780329594,59.746723171590894,73.3231067071986,253.187176650502,0.449447411494886,2610,0,0,18.913182063603,Zone 1 (Rest),65.5987836239751,0.0,33.8253135804283,1380,Bundesliga,Team_20
Brighton & Hove Albion,Player_Bri_7,Goalkeeper,Recovering,51,199,43.4280882096065,41.156403838584,79.1508578354049,422.69462772783504,0.86310073663401,782,2,9,7.53525551932721,Zone 1 (Rest),44.1736612348484,3.36142936832306,20.3069501574583,1381,Bundesliga,Team_1
Brighton & Hove Albion,Player_Bri_22,Forward,Optimal,62,158,86.7680105175231,56.5857359863351,86.369367008468,257.177235204832,0.306978540702017,2430,0,0,10.8220706371178,Zone 1 (Rest),49.7129474547186,0.0,59.2663285121137,1382,Bundesliga,Team_2
Arsenal,Player_Ars_14,Forward,At Risk,75,196,95.265485310814,49.2263057636982,86.6367502192496,475.814296045626,0.505145170754715,1171,3,6,8.71754128145804,Zone 1 (Rest),25.156209788724,1.08370958007688,60.8855006560144,1383,Bundesliga,Team_3
Everton,Player_Eve_1,Forward,Optimal,61,178,75.4648069053534,53.2496789388322,70.4088797920368,239.075515232964,0.163471549475874,2399,0,0,17.5871532116392,Zone 1 (Rest),60.136895401777,0.0,38.5267362036004,1384,Bundesliga,Team_4
Nottingham Forest,Player_Not_25,Midfielder,Optimal,62,152,67.3783620423953,44.0458789831641,71.6012117113193,205.11502056204,0.259117376371639,2588,0,0,19.5241530599664,Zone 1 (Rest),87.8623084569721,0.0,15.5012714267021,1385,Bundesliga,Team_5
Tottenham Hotspur,Player_Tot_6,Defender,At Risk,82,197,94.8733111589249,38.6731066791278,61.3098497312208,332.334508829361,0.520861139291538,1161,1,9,9.87396581073392,Zone 1 (Rest),31.9122209650271,1.0674912473095,51.5909628797084,1386,Bundesliga,Team_6
Newcastle United,Player_New_12,Forward,At Risk,81,195,66.3721608247592,41.262180661583,63.5294708542068,345.47146001922,0.841674501896921,860,1,3,9.68478911515532,Zone 1 (Rest),31.7558499508772,0.622277167230853,38.9120469412641,1387,Bundesliga,Team_7
Nottingham Forest,Player_Not_19,Defender,At Risk,73,200,91.656390020279,48.3157647890825,83.9948523386325,361.394456441804,0.695197164571883,752,1,11,9.93874769549594,Zone 1 (Rest),17.2055457718327,1.3173064920859,61.3833045187644,1388,Bundesliga,Team_8
Manchester City,Player_Man_9,Forward,Recovering,57,192,44.1664477548585,42.391884918766,81.3973436166899,452.15700972338,1.0612771975695,1266,2,8,5.20216794769216,Zone 1 (Rest),67.8952554042075,4.35234346231814,9.72035274448802,1389,Bundesliga,Team_9
Liverpool,Player_Liv_17,Midfielder,Underperforming,63,194,89.4814222716404,50.9183154032998,81.1749445163608,493.730388794827,1.18803001017504,1453,1,0,5.50561338061395,Zone 1 (Rest),32.0111443380205,0.20298381508074,55.8704089365566,1390,Bundesliga,Team_10
Newcastle United,Player_New_10,Forward,At Risk,84,205,76.3791141202082,48.4537822679238,84.6541933170326,300.247335951882,0.800853108353255,1479,3,8,6.99657957904654,Zone 1 (Rest),40.1527698441988,2.05841192912366,41.3073788019186,1391,Bundesliga,Team_11
Manchester United,Player_Mans_8,Midfielder,Optimal,60,160,63.0345331243466,42.577594438213,63.8413751687332,215.190269351229,0.155530869059764,2519,0,0,11.800672723493,Zone 1 (Rest),94.2970876489442,0.0,7.07189994600966,1392,Bundesliga,Team_12
Burnley,Player_Bur_21,Midfielder,Optimal,54,161,91.8576224609391,54.789384664774495,79.3660306923157,215.577326058017,0.318818138246231,2197,0,0,17.9312853796306,Zone 1 (Rest),44.0097229010367,0.0,63.7498659780602,1393,Bundesliga,Team_13
Everton,Player_Eve_4,Defender,Recovering,51,206,38.1583811825535,43.8471784492212,67.9218595408116,487.813695890058,1.13637428153337,1652,2,6,8.47320479446864,Zone 1 (Rest),99.2430899795771,2.47429992311597,-8.36773317854484,1394,Bundesliga,Team_14
Burnley,Player_Bur_9,Forward,Recovering,54,205,55.597274075913504,53.4709315626278,64.1208523790602,355.373993898402,0.546063063681977,1655,1,8,6.60427271374922,Zone 1 (Rest),55.8928623736564,2.45111683139656,25.9391918365292,1395,Bundesliga,Team_15
Luton Town,Player_Lut_10,Midfielder,Optimal,51,175,80.4388297218025,48.5752858222937,61.6134589253213,202.208584530118,0.243184477813106,2204,0,0,16.63310709504,Zone 1 (Rest),56.8323614797187,0.0,41.2467166082157,1396,Bundesliga,Team_16
Bournemouth,Player_Bou_8,Defender,Underperforming,56,199,84.9101361295936,34.4535215824617,69.2164925106381,409.291708345625,0.917193418564577,1423,2,0,5.85468201210424,Zone 1 (Rest),48.8421649762172,0.402315853448148,35.4379360481599,1397,Bundesliga,Team_17
Sheffield United,Player_She_17,Midfielder,At Risk,75,198,63.2629970244546,41.7557647411632,65.1548838107298,403.61549960806894,0.713994678698314,1455,1,10,8.02419714681291,Zone 1 (Rest),55.3841257467672,2.16691228850827,25.0679979893185,1398,Bundesliga,Team_18
Manchester United,Player_Mans_7,Defender,At Risk,72,206,97.9808249463057,42.9414696185808,87.7976287548448,398.423258615908,0.758244388298958,1483,1,3,8.10402842211046,Zone 1 (Rest),35.4396927712354,0.503753346425237,51.2051465017724,1399,Bundesliga,Team_19
Aston Villa,Player_Ast_7,Defender,Optimal,63,170,71.4362715695664,46.3189387793723,85.5342499090859,284.651433869028,0.467570613455822,2529,0,0,16.3607076372983,Zone 1 (Rest),76.9257883087531,0.0,24.0173070824621,1400,Bundesliga,Team_20
Arsenal,Player_Ars_18,Midfielder,Optimal,51,163,98.9395587670959,59.3775571057138,82.4895549522877,213.008624013063,0.403305278371609,2006,0,0,10.6562614457401,Zone 1 (Rest),34.3272951287448,0.0,76.0673746896104,1401,Bundesliga,Team_1
Aston Villa,Player_Ast_24,Midfielder,Recovering,60,209,33.8396462560076,57.6427122856412,71.8034353969077,465.57367506443506,1.28771301552771,641,1,6,9.90648545248623,Zone 1 (Rest),33.3693983670763,2.0881063756564,27.8052441026663,1402,Bundesliga,Team_2
Brentford,Player_Bre_19,Forward,Recovering,52,196,53.1896016391676,59.0288405745136,83.2946790795305,422.26732044332897,1.35730890236084,750,1,4,7.80339147469475,Zone 1 (Rest),24.1360142650437,1.20464718970588,44.9400142595089,1403,Bundesliga,Team_3
Chelsea,Player_Che_22,Forward,At Risk,82,200,73.3697556326784,55.4182440749164,63.1979475940132,315.027556347162,1.2281887562036,1740,1,9,7.17413669301873,Zone 1 (Rest),42.9700994261972,1.89982360806497,42.9089501406988,1404,Bundesliga,Team_4
Arsenal,Player_Ars_18,Midfielder,Optimal,51,163,98.9395587670959,59.3775571057138,82.4895549522877,213.008624013063,0.403305278371609,2006,0,0,10.6562614457401,Zone 1 (Rest),34.3272951287448,0.0,76.0673746896104,1405,Bundesliga,Team_5
Tottenham Hotspur,Player_Tot_24,Goalkeeper,At Risk,83,207,88.619636283971,40.4246826497067,86.5598354704265,386.172418307607,1.39671428984012,1640,3,10,8.27346540715674,Zone 1 (Rest),46.010047834034,1.77307021225428,40.1131744442723,1406,Bundesliga,Team_6
West Ham United,Player_Wes_13,Defender,Optimal,59,176,68.3545628282296,48.5127466005067,72.4245067298468,239.543426799291,0.22528250442807,2124,0,0,14.5852300888189,Zone 1 (Rest),64.4916056432826,0.0,29.7589226053714,1407,Bundesliga,Team_7
Newcastle United,Player_New_20,Defender,Optimal,53,153,99.8678741541191,46.2794053901204,87.3804859557753,230.625362078661,0.349558334516655,2123,0,0,18.480158852494,Zone 1 (Rest),46.3340730705155,0.0,65.2373898521072,1408,Bundesliga,Team_8
Arsenal,Player_Ars_15,Defender,Optimal,51,163,90.2654321513974,35.1737666139582,65.7939859376188,208.409822446798,0.230573430601317,2232,0,0,16.3181352701667,Zone 1 (Rest),70.8137217655374,0.0,33.5125625765756,1409,Bundesliga,Team_9
